direction,ontology,line,go.id,term,annotated,significant,expected,rank_in_ks,fisher,ks
up,MF,Ara+3,GO:0008171,O-methyltransferase activity,11,2,0.56,444,0.11053,0.885
up,MF,Ara+3,GO:0008175,tRNA methyltransferase activity,11,2,0.56,502,0.11053,0.989
up,MF,Ara+3,GO:0009982,pseudouridine synthase activity,11,2,0.56,294,0.11053,0.524
up,MF,Ara+3,GO:0016769,"transferase activity, transferring nitro...",23,3,1.17,445,0.11679,0.886
up,MF,Ara+3,GO:0004601,peroxidase activity,12,2,0.61,49,0.12823,0.044
up,MF,Ara+3,GO:0016646,"oxidoreductase activity, acting on the C...",12,2,0.61,303,0.12823,0.560
up,MF,Ara+3,GO:0016684,"oxidoreductase activity, acting on perox...",12,2,0.61,50,0.12823,0.044
up,MF,Ara+3,GO:0017111,nucleoside-triphosphatase activity,96,8,4.9,96,0.12842,0.104
up,MF,Ara+3,GO:0035673,oligopeptide transmembrane transporter a...,24,3,1.22,518,0.12860,0.999
up,MF,Ara+3,GO:0008144,drug binding,193,14,9.85,435,0.13168,0.863
up,MF,Ara+3,GO:0019842,vitamin binding,67,6,3.42,283,0.13709,0.486
up,MF,Ara+4,GO:0015188,L-isoleucine transmembrane transporter a...,5,4,0.14,522,2.6e-06,0.999
up,MF,Ara+4,GO:0015190,L-leucine transmembrane transporter acti...,6,4,0.17,438,7.7e-06,0.841
up,MF,Ara+4,GO:0005304,L-valine transmembrane transporter activ...,7,4,0.19,345,1.8e-05,0.670
up,MF,Ara+4,GO:0015173,aromatic amino acid transmembrane transp...,8,4,0.22,526,3.4e-05,1.000
up,MF,Ara+4,GO:0015658,branched-chain amino acid transmembrane ...,8,4,0.22,200,3.4e-05,0.396
up,MF,Ara+4,GO:0015192,L-phenylalanine transmembrane transporte...,5,3,0.14,523,0.00019,0.999
up,MF,Ara+4,GO:0031406,carboxylic acid binding,39,6,1.08,499,0.00057,0.988
up,MF,Ara+4,GO:0043177,organic acid binding,39,6,1.08,500,0.00057,0.988
up,MF,Ara+4,GO:0016638,"oxidoreductase activity, acting on the C...",7,3,0.19,436,0.00065,0.838
up,MF,Ara+4,GO:0016597,amino acid binding,17,4,0.47,420,0.00097,0.808
up,MF,Ara+4,GO:0015179,L-amino acid transmembrane transporter a...,31,5,0.86,192,0.00136,0.372
up,MF,Ara+4,GO:0015175,neutral amino acid transmembrane transpo...,21,4,0.58,241,0.00224,0.464
up,MF,Ara+4,GO:0043168,anion binding,316,17,8.73,482,0.00434,0.949
up,MF,Ara+4,GO:0015171,amino acid transmembrane transporter act...,43,5,1.19,245,0.00594,0.476
up,MF,Ara+4,GO:0015199,amino-acid betaine transmembrane transpo...,5,2,0.14,524,0.00713,1.000
up,MF,Ara+4,GO:0015606,spermidine transmembrane transporter act...,5,2,0.14,525,0.00713,1.000
up,MF,Ara+4,GO:0036094,small molecule binding,337,17,9.31,486,0.00838,0.957
up,MF,Ara+4,GO:0046943,carboxylic acid transmembrane transporte...,66,6,1.82,61,0.00882,0.100
up,MF,Ara+4,GO:0008324,cation transmembrane transporter activit...,135,9,3.73,115,0.01077,0.205
up,MF,Ara+4,GO:0050662,coenzyme binding,162,10,4.47,510,0.01217,0.993
up,MF,Ara+4,GO:0005342,organic acid transmembrane transporter a...,71,6,1.96,90,0.01247,0.169
up,MF,Ara+4,GO:0016620,"oxidoreductase activity, acting on the a...",19,3,0.52,452,0.01425,0.877
up,MF,Ara+4,GO:0005326,neurotransmitter transmembrane transport...,7,2,0.19,257,0.01444,0.503
up,MF,Ara+4,GO:0015651,quaternary ammonium group transmembrane ...,7,2,0.19,491,0.01444,0.974
up,MF,Ara+4,GO:0004030,aldehyde dehydrogenase [NAD(P)+] activit...,8,2,0.22,516,0.01891,0.998
up,MF,Ara+4,GO:0004033,aldo-keto reductase (NADP) activity,8,2,0.22,521,0.01891,0.999
up,MF,Ara+4,GO:0016901,"oxidoreductase activity, acting on the C...",8,2,0.22,518,0.01891,0.999
up,MF,Ara+4,GO:0008514,organic anion transmembrane transporter ...,83,6,2.29,46,0.02534,0.062
up,MF,Ara+4,GO:0043167,ion binding,603,24,16.65,453,0.02958,0.878
up,MF,Ara+4,GO:0015075,ion transmembrane transporter activity,192,10,5.3,54,0.03572,0.085
up,MF,Ara+4,GO:0016829,lyase activity,141,8,3.89,507,0.03815,0.991
up,MF,Ara+4,GO:0015203,polyamine transmembrane transporter acti...,12,2,0.33,469,0.04152,0.917
up,MF,Ara+4,GO:0072349,modified amino acid transmembrane transp...,13,2,0.36,400,0.04821,0.778
up,MF,Ara+4,GO:0016765,"transferase activity, transferring alkyl...",31,3,0.86,494,0.05225,0.979
up,MF,Ara+4,GO:0008509,anion transmembrane transporter activity,101,6,2.79,181,0.05778,0.343
up,MF,Ara+4,GO:0016903,"oxidoreductase activity, acting on the a...",33,3,0.91,336,0.06101,0.643
up,MF,Ara+4,GO:0004721,phosphoprotein phosphatase activity,15,2,0.41,458,0.06264,0.894
up,MF,Ara+4,GO:0048037,cofactor binding,274,12,7.57,489,0.06901,0.969
up,MF,Ara+4,GO:0016491,oxidoreductase activity,339,14,9.36,472,0.07594,0.931
up,MF,Ara+4,GO:0050660,flavin adenine dinucleotide binding,38,3,1.05,517,0.08565,0.998
up,MF,Ara+4,GO:0015318,inorganic molecular entity transmembrane...,168,8,4.64,35,0.08860,0.035
up,MF,Ara+4,GO:0016741,"transferase activity, transferring one-c...",62,4,1.71,307,0.08992,0.590
up,MF,Ara+4,GO:0015101,organic cation transmembrane transporter...,19,2,0.52,305,0.09511,0.586
up,MF,Ara+4,GO:0016651,"oxidoreductase activity, acting on NAD(P...",42,3,1.16,511,0.10794,0.994
up,MF,Ara+4,GO:0019842,vitamin binding,67,4,1.85,493,0.11169,0.979
up,MF,Ara+4,GO:0030170,pyridoxal phosphate binding,44,3,1.22,411,0.11986,0.796
up,MF,Ara+4,GO:0070279,vitamin B6 binding,44,3,1.22,412,0.11986,0.796
up,MF,Ara+4,GO:0004312,fatty acid synthase activity,5,1,0.14,270,0.13076,0.534
up,MF,Ara+4,GO:0005504,fatty acid binding,5,1,0.14,513,0.13076,0.995
up,MF,Ara+4,GO:0008253,5'-nucleotidase activity,5,1,0.14,512,0.13076,0.994
up,MF,Ara+4,GO:0015174,basic amino acid transmembrane transport...,5,1,0.14,424,0.13076,0.814
up,MF,Ara+4,GO:0016615,malate dehydrogenase activity,5,1,0.14,409,0.13076,0.792
up,MF,Ara+4,GO:0046912,"transferase activity, transferring acyl ...",5,1,0.14,509,0.13076,0.993
up,MF,Ara+4,GO:0070567,cytidylyltransferase activity,5,1,0.14,514,0.13076,0.995
up,MF,Ara+4,GO:0015297,antiporter activity,25,2,0.69,503,0.15038,0.988
up,MF,Ara+4,GO:0016831,carboxy-lyase activity,25,2,0.69,445,0.15038,0.865
up,MF,Ara+4,GO:0016836,hydro-lyase activity,49,3,1.35,149,0.15162,0.286
up,MF,Ara+4,GO:0008106,alcohol dehydrogenase (NADP+) activity,6,1,0.17,501,0.15482,0.988
up,MF,Ara+4,GO:0016405,CoA-ligase activity,6,1,0.17,508,0.15482,0.992
up,MF,Ara+4,GO:0043175,RNA polymerase core enzyme binding,6,1,0.17,186,0.15482,0.357
up,MF,Ara+4,GO:0048039,ubiquinone binding,6,1,0.17,520,0.15482,0.999
up,MF,Ara+4,GO:0070063,RNA polymerase binding,6,1,0.17,187,0.15482,0.357
up,MF,Ara+4,GO:0070403,NAD+ binding,6,1,0.17,132,0.15482,0.257
up,MF,Ara+4,GO:0003712,transcription coregulator activity,7,1,0.19,64,0.17821,0.107
up,MF,Ara+4,GO:0003714,transcription corepressor activity,7,1,0.19,65,0.17821,0.107
up,MF,Ara+5,GO:0048037,cofactor binding,274,30,11.11,27,2.7e-07,0.00616
up,MF,Ara+5,GO:0003954,NADH dehydrogenase activity,19,8,0.77,112,3.7e-07,0.15050
up,MF,Ara+5,GO:0016651,"oxidoreductase activity, acting on NAD(P...",42,11,1.7,210,5.8e-07,0.39238
up,MF,Ara+5,GO:0051539,"4 iron, 4 sulfur cluster binding",51,12,2.07,260,6.1e-07,0.53157
up,MF,Ara+5,GO:0016491,oxidoreductase activity,338,31,13.71,5,8.5e-06,0.00035
up,MF,Ara+5,GO:0051536,iron-sulfur cluster binding,75,12,3.04,263,4.3e-05,0.54879
up,MF,Ara+5,GO:0051540,metal cluster binding,76,12,3.08,241,4.9e-05,0.49412
up,MF,Ara+5,GO:0050662,coenzyme binding,162,16,6.57,143,0.00085,0.22577
up,MF,Ara+5,GO:1901474,azole transmembrane transporter activity,7,3,0.28,424,0.00219,0.84199
up,MF,Ara+5,GO:0016836,hydro-lyase activity,49,7,1.99,443,0.00365,0.86447
up,MF,Ara+5,GO:0008137,NADH dehydrogenase (ubiquinone) activity,9,3,0.37,54,0.00493,0.04833
up,MF,Ara+5,GO:0030976,thiamine pyrophosphate binding,9,3,0.37,452,0.00493,0.87737
up,MF,Ara+5,GO:0050136,NADH dehydrogenase (quinone) activity,9,3,0.37,55,0.00493,0.04833
up,MF,Ara+5,GO:0010181,FMN binding,30,5,1.22,379,0.00712,0.75587
up,MF,Ara+5,GO:0016835,carbon-oxygen lyase activity,56,7,2.27,474,0.00774,0.91244
up,MF,Ara+5,GO:0009055,electron transfer activity,47,6,1.91,167,0.01221,0.25714
up,MF,Ara+5,GO:0016615,malate dehydrogenase activity,5,2,0.2,325,0.01588,0.66274
up,MF,Ara+5,GO:0098809,nitrite reductase activity,5,2,0.2,141,0.01588,0.22403
up,MF,Ara+5,GO:0004721,phosphoprotein phosphatase activity,14,3,0.57,499,0.01836,0.95916
up,MF,Ara+5,GO:0050660,flavin adenine dinucleotide binding,38,5,1.54,224,0.01926,0.44685
up,MF,Ara+5,GO:0000104,succinate dehydrogenase activity,6,2,0.24,135,0.02317,0.19532
up,MF,Ara+5,GO:0048039,ubiquinone binding,6,2,0.24,130,0.02317,0.17504
up,MF,Ara+5,GO:0016597,amino acid binding,17,3,0.69,406,0.03133,0.81399
up,MF,Ara+5,GO:0016655,"oxidoreductase activity, acting on NAD(P...",17,3,0.69,147,0.03133,0.23093
up,MF,Ara+5,GO:0004457,lactate dehydrogenase activity,7,2,0.28,106,0.03156,0.13745
up,MF,Ara+5,GO:0005337,nucleoside transmembrane transporter act...,7,2,0.28,355,0.03156,0.70721
up,MF,Ara+5,GO:0016662,"oxidoreductase activity, acting on other...",7,2,0.28,458,0.03156,0.88826
up,MF,Ara+5,GO:0052738,"oxidoreductase activity, acting on the a...",7,2,0.28,478,0.03156,0.92399
up,MF,Ara+5,GO:0043168,anion binding,316,20,12.82,40,0.03400,0.01686
up,MF,Ara+5,GO:0036094,small molecule binding,337,21,13.67,36,0.03482,0.01196
up,MF,Ara+5,GO:1901681,sulfur compound binding,31,4,1.26,359,0.03784,0.71052
up,MF,Ara+5,GO:0015932,nucleobase-containing compound transmemb...,8,2,0.32,208,0.04095,0.37747
up,MF,Ara+5,GO:0048038,quinone binding,8,2,0.32,197,0.04095,0.35031
up,MF,Ara+5,GO:0016903,"oxidoreductase activity, acting on the a...",33,4,1.34,289,0.04619,0.60922
up,MF,Ara+5,GO:0043167,ion binding,603,33,24.46,32,0.04673,0.00820
up,MF,Ara+5,GO:0016661,"oxidoreductase activity, acting on other...",20,3,0.81,361,0.04800,0.71486
up,MF,Ara+5,GO:0030151,molybdenum ion binding,9,2,0.37,262,0.05125,0.54815
up,MF,Ara+5,GO:0016744,"transferase activity, transferring aldeh...",10,2,0.41,375,0.06235,0.74527
up,MF,Ara+5,GO:0016791,phosphatase activity,53,5,2.15,517,0.06749,0.99082
up,MF,Ara+5,GO:0016878,acid-thiol ligase activity,11,2,0.45,461,0.07418,0.89618
up,MF,Ara+5,GO:0031406,carboxylic acid binding,39,4,1.58,456,0.07691,0.88532
up,MF,Ara+5,GO:0043177,organic acid binding,39,4,1.58,457,0.07691,0.88532
up,MF,Ara+5,GO:0008080,N-acetyltransferase activity,12,2,0.49,521,0.08665,0.99535
up,MF,Ara+5,GO:0016877,"ligase activity, forming carbon-sulfur b...",12,2,0.49,470,0.08665,0.90912
up,MF,Ara+5,GO:0016879,"ligase activity, forming carbon-nitrogen...",42,4,1.7,273,0.09531,0.57303
up,MF,Ara+5,GO:0003824,catalytic activity,1535,71,62.25,334,0.09704,0.67448
up,MF,Ara+5,GO:0015103,inorganic anion transmembrane transporte...,13,2,0.53,267,0.09970,0.56045
up,MF,Ara+5,GO:0043169,cation binding,346,19,14.03,126,0.12189,0.17392
up,MF,Ara+5,GO:0016627,"oxidoreductase activity, acting on the C...",30,3,1.22,145,0.12717,0.22840
up,MF,Ara+5,GO:0016829,lyase activity,141,9,5.72,414,0.13026,0.81957
up,MF,Ara+5,GO:0016874,ligase activity,85,6,3.45,511,0.14088,0.98106
up,MF,Ara+5,GO:0015562,efflux transmembrane transporter activit...,16,2,0.65,459,0.14164,0.89092
up,MF,Ara+5,GO:0016410,N-acyltransferase activity,16,2,0.65,520,0.14164,0.99379
up,MF,Ara+5,GO:0008028,monocarboxylic acid transmembrane transp...,17,2,0.69,269,0.15634,0.56121
up,MF,Ara+5,GO:0016614,"oxidoreductase activity, acting on CH-OH...",88,6,3.57,70,0.15832,0.08422
up,MF,Ara+5,GO:0003729,mRNA binding,18,2,0.73,230,0.17133,0.46994
up,MF,Ara+5,GO:0051287,NAD binding,18,2,0.73,347,0.17133,0.69410
up,MF,Ara+5,GO:0020037,heme binding,35,3,1.42,9,0.17726,0.00064
up,MF,Ara+5,GO:0008289,lipid binding,19,2,0.77,337,0.18654,0.67547
up,MF,Ara+5,GO:0000166,nucleotide binding,238,13,9.65,97,0.18771,0.12449
up,MF,Ara+5,GO:1901265,nucleoside phosphate binding,238,13,9.65,98,0.18771,0.12449
up,MF,Ara+5,GO:0000287,magnesium ion binding,113,7,4.58,125,0.18934,0.17358
up,MF,Ara+5,GO:0004497,monooxygenase activity,5,1,0.2,516,0.19202,0.98926
up,MF,Ara+5,GO:0005504,fatty acid binding,5,1,0.2,401,0.19202,0.81060
up,MF,Ara+5,GO:0015128,gluconate transmembrane transporter acti...,5,1,0.2,505,0.19202,0.96535
up,CC,Ara-1,GO:0005829,cytosol,975,42,27.63,41,0.00040,0.0922
up,CC,Ara-1,GO:0005622,intracellular,1138,46,32.25,35,0.00071,0.0260
up,CC,Ara-1,GO:0005737,cytoplasm,1082,44,30.66,40,0.00102,0.0648
up,CC,Ara-1,GO:0009279,cell outer membrane,90,5,2.55,93,0.11411,0.7418
up,CC,Ara-1,GO:0030312,external encapsulating structure,93,5,2.64,94,0.12649,0.7662
up,CC,Ara-1,GO:0019867,outer membrane,95,5,2.69,96,0.13508,0.7817
up,CC,Ara-1,GO:0048476,Holliday junction resolvase complex,5,1,0.14,102,0.13591,0.8566
up,CC,Ara-1,GO:0031230,intrinsic component of cell outer membra...,28,2,0.79,109,0.19163,0.9470
up,CC,Ara-1,GO:0005694,chromosome,8,1,0.23,50,0.20854,0.2311
up,CC,Ara-1,GO:1905347,endodeoxyribonuclease complex,9,1,0.26,80,0.23139,0.5175
up,CC,Ara-1,GO:0015934,large ribosomal subunit,32,2,0.91,12,0.23431,2.1e-06
up,CC,Ara-1,GO:0022625,cytosolic large ribosomal subunit,32,2,0.91,13,0.23431,2.1e-06
up,CC,Ara-1,GO:1905348,endonuclease complex,10,1,0.28,58,0.25358,0.3642
up,CC,Ara-1,GO:0043232,intracellular non-membrane-bounded organ...,78,3,2.21,7,0.39095,1.2e-09
up,CC,Ara-1,GO:0043228,non-membrane-bounded organelle,85,3,2.41,1,0.44578,8.0e-12
up,CC,Ara-1,GO:0043229,intracellular organelle,88,3,2.49,8,0.46873,7.3e-08
up,CC,Ara-1,GO:1990204,oxidoreductase complex,56,2,1.59,31,0.48380,0.0124
up,CC,Ara-1,GO:0022626,cytosolic ribosome,57,2,1.62,2,0.49324,7.4e-11
up,CC,Ara-1,GO:0044391,ribosomal subunit,57,2,1.62,3,0.49324,7.4e-11
up,CC,Ara-1,GO:1990904,ribonucleoprotein complex,59,2,1.67,4,0.51179,1.4e-10
up,CC,Ara-1,GO:0043226,organelle,95,3,2.69,6,0.52063,7.0e-10
up,CC,Ara-1,GO:0005840,ribosome,60,2,1.7,5,0.52090,4.5e-10
up,CC,Ara-1,GO:1902494,catalytic complex,132,4,3.74,42,0.53302,0.1327
up,CC,Ara-1,GO:0030313,cell envelope,230,6,6.52,69,0.66290,0.4124
up,CC,Ara-1,GO:0031975,envelope,230,6,6.52,70,0.66290,0.4124
up,CC,Ara-1,GO:0032993,protein-DNA complex,50,1,1.42,101,0.77129,0.8393
up,CC,Ara-1,GO:0005887,integral component of plasma membrane,449,11,12.72,87,0.77220,0.6245
up,CC,Ara-1,GO:0030288,outer membrane-bounded periplasmic space,142,3,4.02,54,0.78743,0.3226
up,CC,Ara-1,GO:0031226,intrinsic component of plasma membrane,464,11,13.15,91,0.80996,0.6829
up,CC,Ara-1,GO:0042597,periplasmic space,155,3,4.39,65,0.83541,0.3961
up,CC,Ara-1,GO:0110165,cellular anatomical entity,2259,64,64.02,32,0.86013,0.0125
up,CC,Ara-1,GO:0005575,cellular_component,2312,66,65.52,34,0.91598,0.0241
up,CC,Ara-1,GO:0031224,intrinsic component of membrane,611,13,17.31,86,0.92755,0.6207
up,CC,Ara-1,GO:0016021,integral component of membrane,579,12,16.41,81,0.93478,0.5244
up,CC,Ara-1,GO:0032991,protein-containing complex,441,7,12.5,15,0.98109,8.4e-05
up,CC,Ara-1,GO:0016020,membrane,1138,23,32.25,47,0.99478,0.1671
up,CC,Ara-1,GO:0071944,cell periphery,1031,20,29.22,66,0.99504,0.3984
up,CC,Ara-1,GO:0005886,plasma membrane,943,16,26.72,55,0.99878,0.3256
up,CC,Ara-1,GO:0000502,proteasome complex,5,0,0.14,59,1.00000,0.3746
up,CC,Ara-1,GO:0005739,mitochondrion,8,0,0.23,82,1.00000,0.5623
up,CC,Ara-1,GO:0009288,bacterial-type flagellum,7,0,0.2,9,1.00000,9.4e-07
up,CC,Ara-1,GO:0009289,pilus,22,0,0.62,88,1.00000,0.6460
up,CC,Ara-1,GO:0009295,nucleoid,6,0,0.17,22,1.00000,0.0052
up,CC,Ara-1,GO:0009325,nitrate reductase complex,6,0,0.17,76,1.00000,0.4988
up,CC,Ara-1,GO:0009326,formate dehydrogenase complex,6,0,0.17,71,1.00000,0.4137
up,CC,Ara-1,GO:0009360,DNA polymerase III complex,9,0,0.26,98,1.00000,0.7984
up,CC,Ara-1,GO:0009375,ferredoxin hydrogenase complex,6,0,0.17,52,1.00000,0.2873
up,CC,Ara-1,GO:0009376,HslUV protease complex,5,0,0.14,60,1.00000,0.3746
up,CC,Ara-1,GO:0009424,bacterial-type flagellum hook,6,0,0.17,14,1.00000,6.5e-06
up,CC,Ara-1,GO:0009897,external side of plasma membrane,21,0,0.6,57,1.00000,0.3624
up,CC,Ara-1,GO:0009898,cytoplasmic side of plasma membrane,24,0,0.68,48,1.00000,0.1851
up,CC,Ara-1,GO:0009986,cell surface,22,0,0.62,68,1.00000,0.4095
up,CC,Ara-1,GO:0015935,small ribosomal subunit,25,0,0.71,10,1.00000,1.9e-06
up,CC,Ara-1,GO:0016469,proton-transporting two-sector ATPase co...,8,0,0.23,78,1.00000,0.5161
up,CC,Ara-1,GO:0019897,extrinsic component of plasma membrane,19,0,0.54,46,1.00000,0.1529
up,CC,Ara-1,GO:0019898,extrinsic component of membrane,22,0,0.62,44,1.00000,0.1425
up,CC,Ara-1,GO:0022627,cytosolic small ribosomal subunit,25,0,0.71,11,1.00000,1.9e-06
up,CC,Ara-1,GO:0030428,cell septum,5,0,0.14,110,1.00000,0.9491
up,CC,Ara-1,GO:0030964,NADH dehydrogenase complex,16,0,0.45,33,1.00000,0.0167
up,CC,Ara-1,GO:0031225,anchored component of membrane,9,0,0.26,95,1.00000,0.7767
up,CC,Ara-1,GO:0031233,intrinsic component of external side of ...,19,0,0.54,51,1.00000,0.2701
up,CC,Ara-1,GO:0031234,extrinsic component of cytoplasmic side ...,11,0,0.31,39,1.00000,0.0437
up,CC,Ara-1,GO:0031237,intrinsic component of periplasmic side ...,7,0,0.2,27,1.00000,0.0084
up,CC,Ara-1,GO:0031241,periplasmic side of cell outer membrane,15,0,0.43,89,1.00000,0.6750
up,CC,Ara-1,GO:0031246,intrinsic component of periplasmic side ...,10,0,0.28,99,1.00000,0.8289
up,CC,Ara-2,GO:0005737,cytoplasm,1089,94,72.02,103,0.00019,0.89716
up,CC,Ara-2,GO:0005829,cytosol,980,86,64.81,93,0.00029,0.74733
up,CC,Ara-2,GO:0005622,intracellular,1146,97,75.79,96,0.00030,0.76705
up,CC,Ara-2,GO:0055052,ATP-binding cassette (ABC) transporter c...,35,9,2.31,38,0.00031,0.28218
up,CC,Ara-2,GO:1902495,transmembrane transporter complex,112,15,7.41,30,0.00580,0.12123
up,CC,Ara-2,GO:1990351,transporter complex,112,15,7.41,31,0.00580,0.12123
up,CC,Ara-2,GO:0043190,ATP-binding cassette (ABC) transporter c...,102,14,6.75,19,0.00613,0.05038
up,CC,Ara-2,GO:0098533,ATPase dependent transmembrane transport...,106,14,7.01,26,0.00863,0.09885
up,CC,Ara-2,GO:1902494,catalytic complex,132,15,8.73,33,0.02482,0.15069
up,CC,Ara-2,GO:0048476,Holliday junction resolvase complex,5,2,0.33,88,0.03807,0.70254
up,CC,Ara-2,GO:0098797,plasma membrane protein complex,135,14,8.93,9,0.05798,6.9e-05
up,CC,Ara-2,GO:1990234,transferase complex,35,5,2.31,110,0.07710,0.98899
up,CC,Ara-2,GO:1905347,endodeoxyribonuclease complex,9,2,0.6,77,0.11519,0.60350
up,CC,Ara-2,GO:1905348,endonuclease complex,10,2,0.66,61,0.13796,0.40677
up,CC,Ara-2,GO:0098796,membrane protein complex,171,15,11.31,13,0.15379,0.00212
up,CC,Ara-2,GO:0030288,outer membrane-bounded periplasmic space,145,13,9.59,64,0.15714,0.49161
up,CC,Ara-2,GO:0042597,periplasmic space,158,13,10.45,63,0.24129,0.48879
up,CC,Ara-2,GO:0032991,protein-containing complex,444,33,29.36,65,0.24984,0.49194
up,CC,Ara-2,GO:0110165,cellular anatomical entity,2302,154,152.24,17,0.28671,0.04358
up,CC,Ara-2,GO:1990204,oxidoreductase complex,56,5,3.7,11,0.31050,0.00067
up,CC,Ara-2,GO:0005575,cellular_component,2357,157,155.88,12,0.31122,0.00083
up,CC,Ara-2,GO:0031233,intrinsic component of external side of ...,19,2,1.26,105,0.36106,0.93335
up,CC,Ara-2,GO:0031237,intrinsic component of periplasmic side ...,7,1,0.46,43,0.38095,0.33040
up,CC,Ara-2,GO:0030313,cell envelope,236,17,15.61,86,0.39116,0.67745
up,CC,Ara-2,GO:0031975,envelope,236,17,15.61,87,0.39116,0.67745
up,CC,Ara-2,GO:0009897,external side of plasma membrane,21,2,1.39,107,0.40938,0.95181
up,CC,Ara-2,GO:0005694,chromosome,8,1,0.53,101,0.42202,0.85814
up,CC,Ara-2,GO:0009986,cell surface,22,2,1.45,106,0.43288,0.95125
up,CC,Ara-2,GO:0031225,anchored component of membrane,9,1,0.6,58,0.46037,0.38064
up,CC,Ara-2,GO:0098567,periplasmic side of plasma membrane,9,1,0.6,55,0.46037,0.37427
up,CC,Ara-2,GO:0043227,membrane-bounded organelle,10,1,0.66,108,0.49619,0.98506
up,CC,Ara-2,GO:0043231,intracellular membrane-bounded organelle,10,1,0.66,109,0.49619,0.98506
up,CC,Ara-2,GO:0071575,integral component of external side of p...,11,1,0.73,102,0.52965,0.87589
up,CC,Ara-2,GO:0009279,cell outer membrane,94,5,6.22,95,0.75777,0.76565
up,CC,Ara-2,GO:0098552,side of membrane,61,3,4.03,94,0.78055,0.75491
up,CC,Ara-2,GO:0030312,external encapsulating structure,97,5,6.41,91,0.78190,0.70927
up,CC,Ara-2,GO:0019867,outer membrane,99,5,6.55,84,0.79694,0.67131
up,CC,Ara-2,GO:0009898,cytoplasmic side of plasma membrane,24,1,1.59,56,0.80803,0.37566
up,CC,Ara-2,GO:0098562,cytoplasmic side of membrane,24,1,1.59,57,0.80803,0.37566
up,CC,Ara-2,GO:0031230,intrinsic component of cell outer membra...,29,1,1.92,92,0.86418,0.73892
up,CC,Ara-2,GO:0031224,intrinsic component of membrane,621,35,41.07,60,0.89289,0.39642
up,CC,Ara-2,GO:0016021,integral component of membrane,589,33,38.95,42,0.89290,0.32206
up,CC,Ara-2,GO:0031226,intrinsic component of plasma membrane,473,24,31.28,62,0.94973,0.43254
up,CC,Ara-2,GO:0005887,integral component of plasma membrane,458,23,30.29,54,0.95218,0.37393
up,CC,Ara-2,GO:0032993,protein-DNA complex,52,1,3.44,37,0.97262,0.27294
up,CC,Ara-2,GO:0043229,intracellular organelle,89,2,5.89,78,0.98479,0.61543
up,CC,Ara-2,GO:0043226,organelle,96,2,6.35,59,0.99011,0.39339
up,CC,Ara-2,GO:0043232,intracellular non-membrane-bounded organ...,79,1,5.22,76,0.99591,0.59041
up,CC,Ara-2,GO:0043228,non-membrane-bounded organelle,86,1,5.69,46,0.99751,0.34938
up,CC,Ara-2,GO:0005886,plasma membrane,966,46,63.88,14,0.99917,0.01450
up,CC,Ara-2,GO:0071944,cell periphery,1058,51,69.97,22,0.99947,0.06126
up,CC,Ara-2,GO:0016020,membrane,1165,57,77.05,21,0.99968,0.05367
up,CC,Ara-2,GO:0000502,proteasome complex,5,0,0.33,47,1.00000,0.35421
up,CC,Ara-2,GO:0005739,mitochondrion,8,0,0.53,97,1.00000,0.77121
up,CC,Ara-2,GO:0005840,ribosome,60,0,3.97,66,1.00000,0.50884
up,CC,Ara-2,GO:0009288,bacterial-type flagellum,7,0,0.46,1,1.00000,9.1e-07
up,CC,Ara-2,GO:0009289,pilus,28,0,1.85,25,1.00000,0.09485
up,CC,Ara-2,GO:0009295,nucleoid,6,0,0.4,28,1.00000,0.11897
up,CC,Ara-2,GO:0009325,nitrate reductase complex,6,0,0.4,34,1.00000,0.21442
up,CC,Ara-2,GO:0009326,formate dehydrogenase complex,6,0,0.4,104,1.00000,0.91178
up,CC,Ara-2,GO:0009360,DNA polymerase III complex,9,0,0.6,80,1.00000,0.64322
up,CC,Ara-2,GO:0009375,ferredoxin hydrogenase complex,6,0,0.4,83,1.00000,0.66646
up,CC,Ara-2,GO:0009376,HslUV protease complex,5,0,0.33,48,1.00000,0.35421
up,CC,Ara-2,GO:0009424,bacterial-type flagellum hook,6,0,0.4,8,1.00000,6.5e-06
up,CC,Ara-2,GO:0015934,large ribosomal subunit,32,0,2.12,89,1.00000,0.70857
up,CC,Ara-3,GO:0005737,cytoplasm,1078,58,45.67,69,0.0097,0.2789
