line,seqtype,id,description,setsize,enrichmentscore,nes,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
Ara+1,ribo,ebr03010,Ribosome,55,0.5787448735309122,1.9631547810837497,1.5042698612831076e-4,0.00162734648629718,0.0012379637135918398,1069,"tags=65%, list=26%, signal=49%",ECB_03821/ECB_03494/ECB_03586/ECB_02115/ECB_03493/ECB_03051/ECB_00027/ECB_03171/ECB_03172/ECB_03158/ECB_03159/ECB_03157/ECB_01686/ECB_03090/ECB_04070/ECB_03149/ECB_02498/ECB_04067/ECB_02935/ECB_03192/ECB_03091/ECB_01085/ECB_03147/ECB_03156/ECB_03032/ECB_03160/ECB_03860/ECB_03170/ECB_03148/ECB_03859/ECB_01685/ECB_02495/ECB_03050/ECB_03169/ECB_00167/ECB_03193
Ara+1,ribo,ebr00627,Aminobenzoate degradation,5,0.9563439278931759,1.849716282250552,1.9094255635906905e-4,0.0018935136838941012,0.0014404438462175383,3,"tags=40%, list=0%, signal=40%",ECB_02149/ECB_02148
Ara+1,ribo,ebr00620,Pyruvate metabolism,56,0.506895187284206,1.7242104979515425,0.002574384889591521,0.023565523220107,0.017926890729139337,696,"tags=39%, list=17%, signal=33%",ECB_02151/ECB_03886/ECB_03941/ECB_02981/ECB_02692/ECB_03463/ECB_01581/ECB_01370/ECB_03096/ECB_02241/ECB_02221/ECB_01644/ECB_04026/ECB_04023/ECB_03255/ECB_01621/ECB_04025/ECB_04024/ECB_00114/ECB_02354/ECB_00183/ECB_01349
Ara+1,ribo,ebr01212,Fatty acid metabolism,21,0.6756656627416974,1.8994290108256708,0.0032967656207450184,0.02767652974671871,0.021054237578220336,854,"tags=57%, list=21%, signal=45%",ECB_02151/ECB_02692/ECB_01775/ECB_02241/ECB_01087/ECB_00958/ECB_00183/ECB_03736/ECB_02266/ECB_04076/ECB_03113/ECB_00178
Ara+1,ribo,ebr02020,Two-component system,161,0.3685363656096565,1.4572768295750211,0.0034886382033679046,0.02767652974671871,0.021054237578220336,195,"tags=11%, list=5%, signal=11%",ECB_02149/ECB_02151/ECB_02148/ECB_02150/ECB_00535/ECB_02280/ECB_03755/ECB_00536/ECB_03753/ECB_00725/ECB_02279/ECB_00532/ECB_02692/ECB_02361/ECB_00533/ECB_00531/ECB_03585/ECB_03754
Ara+1,ribo,ebr00500,Starch and sucrose metabolism,36,-0.6229117740037069,-1.696921705396666,0.004935927212348516,0.03671095864184209,0.027926956596182394,67,"tags=14%, list=2%, signal=14%",ECB_01948/ECB_00351/ECB_03268/ECB_03423/ECB_03269
Ara+1,ribo,ebr00362,Benzoate degradation,10,0.7802045650888857,1.7628292224602864,0.007903872215236026,0.05532710550665218,0.04208873130094726,117,"tags=20%, list=3%, signal=19%",ECB_02151/ECB_02692
Ara+1,ribo,ebr00380,Tryptophan metabolism,9,0.7895063420804009,1.7859539448846735,0.009211303857608471,0.060896953280856,0.04632585565814787,117,"tags=22%, list=3%, signal=22%",ECB_02151/ECB_02692
Ara+1,ribo,ebr00071,Fatty acid degradation,14,0.6822342990434531,1.7050489708439895,0.013038286058309066,0.07982365596518805,0.06072387804516738,297,"tags=21%, list=7%, signal=20%",ECB_02151/ECB_02692/ECB_01775
Ara+1,ribo,ebr00280,"Valine, leucine and isoleucine degradation",10,0.7595447558404189,1.7161495219005962,0.014469256775682894,0.07982365596518805,0.06072387804516738,117,"tags=20%, list=3%, signal=19%",ECB_02151/ECB_02692
Ara+1,ribo,ebr00460,Cyanoamino acid metabolism,7,-0.8302001142243907,-1.614180746439864,0.01463915639144066,0.07982365596518805,0.06072387804516738,91,"tags=43%, list=2%, signal=42%",ECB_02787/ECB_03296/ECB_00795
Ara+1,ribo,ebr01503,Cationic antimicrobial peptide (CAMP) resistance,35,-0.5827802393020911,-1.5815495594522795,0.014757314548186025,0.07982365596518805,0.06072387804516738,432,"tags=31%, list=11%, signal=28%",ECB_02182/ECB_02186/ECB_01267/ECB_01271/ECB_03983/ECB_03984/ECB_03985/ECB_01269/ECB_01268/ECB_01270/ECB_00160
Ara+1,ribo,ebr00670,One carbon pool by folate,14,0.6722641035604755,1.680131326610624,0.015707490998078198,0.08126919255527415,0.061823534363145305,387,"tags=36%, list=9%, signal=32%",ECB_02737/ECB_00052/ECB_00479/ECB_02675/ECB_02392
Ara+1,ribo,ebr00900,Terpenoid backbone biosynthesis,14,0.6706505929967701,1.6760988196992168,0.0165287863131167,0.08195523213587029,0.0623454220582472,632,"tags=43%, list=15%, signal=36%",ECB_02151/ECB_02692/ECB_00172/ECB_00368/ECB_02596/ECB_02407
Ara+1,ribo,ebr02026,Biofilm formation - Escherichia coli,44,-0.5344575080668582,-1.5242431184755934,0.02236141823858286,0.10611104506004042,0.0807213611248428,1242,"tags=43%, list=30%, signal=30%",ECB_01262/ECB_02591/ECB_03257/ECB_02542/ECB_01025/ECB_00332/ECB_03681/ECB_02659/ECB_01023/ECB_03075/ECB_03846/ECB_01318/ECB_04277/ECB_02371/ECB_02800/ECB_02056/ECB_01067/ECB_01039/ECB_03269
Ara+1,ribo,ebr00541,O-Antigen nucleotide sugar biosynthesis,24,-0.6276988175626681,-1.5770450215228484,0.023183925811437404,0.10611104506004042,0.0807213611248428,444,"tags=46%, list=11%, signal=41%",ECB_03667/ECB_01955/ECB_01941/ECB_01942/ECB_01944/ECB_01945/ECB_01946/ECB_01947/ECB_01948/ECB_01932/ECB_01933
Ara+1,ribo,ebr00260,"Glycine, serine and threonine metabolism",37,0.49335865960873415,1.5609689365824928,0.02743530675999731,0.12091857423850667,0.09198582383468884,29,"tags=11%, list=1%, signal=11%",ECB_02736/ECB_02737/ECB_02735/ECB_01784
Ara+1,ribo,ebr00330,Arginine and proline metabolism,25,0.5463238961598793,1.5762994658414897,0.029312746032888522,0.12457917063977622,0.09477053228678244,346,"tags=28%, list=8%, signal=26%",ECB_01278/ECB_01277/ECB_02767/ECB_00119/ECB_02768/ECB_01715/ECB_00120
Ara+1,ribo,ebr00450,Selenocompound metabolism,17,-0.663244602545461,-1.5587344365916795,0.03343949044585987,0.1342216030748572,0.1021057750060833,285,"tags=24%, list=7%, signal=22%",ECB_03891/ECB_01649/ECB_02601/ECB_02602
Ara+1,ribo,ebr01501,beta-Lactam resistance,17,0.618393670133409,1.6546557033503024,0.03405881725670432,0.1342216030748572,0.1021057750060833,759,"tags=41%, list=18%, signal=34%",ECB_03248/ECB_01103/ECB_01220/ECB_04022/ECB_01219/ECB_01218/ECB_00384
Ara+1,ribo,ebr00760,Nicotinate and nicotinamide metabolism,23,0.5625847945640414,1.587894234742857,0.03496529155731574,0.1342216030748572,0.1021057750060833,814,"tags=48%, list=20%, signal=39%",ECB_02468/ECB_00703/ECB_02517/ECB_04260/ECB_01118/ECB_02626/ECB_03251/ECB_04249/ECB_01737/ECB_03847/ECB_00935
Ara+1,ribo,ebr00523,Polyketide sugar unit biosynthesis,6,-0.7981265493100166,-1.4997335934243086,0.041811846689895474,0.15548780487804878,0.11828351366220428,637,"tags=83%, list=16%, signal=71%",ECB_03667/ECB_01944/ECB_01945/ECB_01946/ECB_01947
Ara+1,ribo,ebr00261,Monobactam biosynthesis,8,-0.7470740636086092,-1.4816985435980004,0.04873949579831933,0.17575757575757575,0.1337032420623752,33,"tags=38%, list=1%, signal=37%",ECB_00002/ECB_02601/ECB_02602
Ara+1,ribo,ebr00190,Oxidative phosphorylation,42,0.4337609523709549,1.403955159946558,0.06514657980456026,0.2280130293159609,0.1734552898821109,836,"tags=55%, list=20%, signal=44%",ECB_02212/ECB_02211/ECB_01105/ECB_03622/ECB_02208/ECB_02201/ECB_02210/ECB_02206/ECB_04026/ECB_04023/ECB_02207/ECB_02209/ECB_02213/ECB_04025/ECB_04095/ECB_00383/ECB_04024/ECB_00382/ECB_02202/ECB_02203/ECB_00379/ECB_02205/ECB_03621
Ara+1,ribo,ebr03030,DNA replication,18,0.5462155250325851,1.4853531955549195,0.06756756756756757,0.22972972972972974,0.17476122739280633,1157,"tags=72%, list=28%, signal=52%",ECB_03584/ECB_01813/ECB_02936/ECB_02311/ECB_01095/ECB_04247/ECB_03504/ECB_00181/ECB_03924/ECB_00182/ECB_04125/ECB_00609/ECB_03931
Ara+1,ribo,ebr00020,Citrate cycle (TCA cycle),29,0.4841775201698897,1.4504415384589422,0.0708215297450425,0.23410450110166822,0.17808922684425887,696,"tags=45%, list=17%, signal=37%",ECB_01134/ECB_01581/ECB_01253/ECB_03096/ECB_01644/ECB_04026/ECB_04023/ECB_03255/ECB_00117/ECB_04025/ECB_04024/ECB_00114/ECB_01349
Ara+1,ribo,ebr00051,Fructose and mannose metabolism,44,-0.48358712092589157,-1.3791636007151131,0.07334273624823695,0.23588609766324858,0.1794445324992426,757,"tags=34%, list=18%, signal=28%",ECB_02096/ECB_02552/ECB_02097/ECB_03417/ECB_01692/ECB_02553/ECB_03454/ECB_02025/ECB_02555/ECB_01955/ECB_03956/ECB_03957/ECB_03962/ECB_01932/ECB_01933
Ara+1,ribo,ebr00600,Sphingolipid metabolism,2,-0.901511457825451,-1.3223779431984932,0.0762081784386617,0.23865192721580905,0.18154856913365391,407,"tags=100%, list=10%, signal=90%",ECB_03990
Ara+1,ribo,ebr00061,Fatty acid biosynthesis,14,0.5630445640485598,1.4071684109349565,0.0938337801608579,0.2863133292087715,0.2178058055015865,966,"tags=64%, list=24%, signal=49%",ECB_01775/ECB_02241/ECB_01087/ECB_00958/ECB_00183/ECB_04076/ECB_03113/ECB_00178/ECB_03114
Ara+1,ribo,ebr03430,Mismatch repair,24,0.48756880835001437,1.3937950481597203,0.10140845070422536,0.30169014084507045,0.22950333580429946,1157,"tags=62%, list=28%, signal=45%",ECB_03584/ECB_01813/ECB_03689/ECB_02311/ECB_01095/ECB_04247/ECB_03504/ECB_03239/ECB_00182/ECB_02583/ECB_02724/ECB_04125/ECB_04037/ECB_00609/ECB_03931
Ara+1,ribo,ebr02030,Bacterial chemotaxis,18,-0.5889580210840888,-1.4037066670021505,0.10917721518987342,0.31275884039503027,0.2379235760634463,294,"tags=17%, list=7%, signal=16%",ECB_03637/ECB_03395/ECB_03906
Ara+1,ribo,ebr03070,Bacterial secretion system,41,-0.47922676881049536,-1.3415200067063267,0.11079136690647481,0.31275884039503027,0.2379235760634463,316,"tags=24%, list=8%, signal=23%",ECB_02829/ECB_02831/ECB_02832/ECB_02833/ECB_02834/ECB_02835/ECB_02836/ECB_02837/ECB_02838/ECB_02839
Ara+1,ribo,ebr00240,Pyrimidine metabolism,52,0.3883115402953689,1.296019148934965,0.11301369863013698,0.31275884039503027,0.2379235760634463,961,"tags=54%, list=23%, signal=42%",ECB_02390/ECB_02410/ECB_01013/ECB_00914/ECB_04085/ECB_02675/ECB_00949/ECB_01258/ECB_02076/ECB_03497/ECB_01012/ECB_04260/ECB_01015/ECB_01014/ECB_02626/ECB_03251/ECB_00036/ECB_04249/ECB_01972/ECB_01094/ECB_02160/ECB_01971/ECB_02216/ECB_03499/ECB_00169/ECB_02640/ECB_02625/ECB_01214
Ara+1,ribo,ebr01240,Biosynthesis of cofactors,144,0.30833952912683654,1.2079119215559033,0.1270718232044199,0.3397889509621353,0.2584860661896828,1218,"tags=39%, list=30%, signal=28%",ECB_02468/ECB_00703/ECB_02422/ECB_01655/ECB_01129/ECB_02410/ECB_02610/ECB_00052/ECB_00479/ECB_00371/ECB_03815/ECB_00949/ECB_02191/ECB_01586/ECB_01258/ECB_01782/ECB_00426/ECB_02928/ECB_00141/ECB_02458/ECB_00036/ECB_02240/ECB_01606/ECB_03911/ECB_02543/ECB_01737/ECB_00379/ECB_04076/ECB_01254/ECB_00935/ECB_02031/ECB_02188/ECB_00178/ECB_03499/ECB_03726/ECB_00169/ECB_02625/ECB_03752/ECB_03219/ECB_00599/ECB_02306/ECB_00365/ECB_00115/ECB_00037/ECB_01645/ECB_02236/ECB_00425/ECB_02738/ECB_02350/ECB_03688/ECB_03734/ECB_02336/ECB_01836/ECB_03491/ECB_01582/ECB_01185
Ara+1,ribo,ebr03440,Homologous recombination,28,0.44314625905348587,1.3193948024710984,0.12849162011173185,0.3397889509621353,0.2584860661896828,1167,"tags=61%, list=28%, signal=44%",ECB_03584/ECB_04239/ECB_02459/ECB_01813/ECB_04068/ECB_01095/ECB_04247/ECB_01834/ECB_00423/ECB_00182/ECB_03820/ECB_02724/ECB_02549/ECB_04125/ECB_00609/ECB_03931/ECB_01832
Ara+1,ribo,ebr00592,alpha-Linolenic acid metabolism,3,0.8078517434772007,1.3579946025688847,0.13186813186813187,0.3411371237458194,0.2595116553926623,791,"tags=100%, list=19%, signal=81%",ECB_03700/ECB_03736/ECB_02266
Ara+1,ribo,ebr00030,Pentose phosphate pathway,32,-0.4921613288404893,-1.3056390044369321,0.13587786259541984,0.34403118401819066,0.2617132403853551,1174,"tags=50%, list=29%, signal=36%",ECB_01822/ECB_00123/ECB_00008/ECB_00645/ECB_01821/ECB_02745/ECB_01931/ECB_04134/ECB_03403/ECB_01692/ECB_03374/ECB_02025/ECB_03638/ECB_03962/ECB_03966/ECB_03288
Ara+1,ribo,ebr00290,"Valine, leucine and isoleucine biosynthesis",17,-0.5709878693276613,-1.3419158654007002,0.1449044585987261,0.3592423036093418,0.27328472455022906,672,"tags=59%, list=16%, signal=49%",ECB_00075/ECB_03648/ECB_00076/ECB_03649/ECB_03647/ECB_00074/ECB_00073/ECB_03646/ECB_03652/ECB_03650
Ara+1,ribo,ebr00970,Aminoacyl-tRNA biosynthesis,25,0.44522692738731867,1.2846060235547452,0.15669515669515668,0.3805453805453805,0.28949051505442486,1339,"tags=68%, list=33%, signal=46%",ECB_01847/ECB_02406/ECB_01837/ECB_04124/ECB_02722/ECB_00476/ECB_01683/ECB_03411/ECB_02306/ECB_00611/ECB_02044/ECB_03138/ECB_02547/ECB_01688/ECB_00637/ECB_03410/ECB_01607
Ara+1,ribo,ebr00511,Other glycan degradation,3,-0.8150483410810343,-1.2805557486324775,0.16087751371115175,0.38288848263254116,0.2912729721928221,407,"tags=67%, list=10%, signal=60%",ECB_02946/ECB_00298
Ara+1,ribo,ebr00525,Acarbose and validamycin biosynthesis,4,-0.7636472424224755,-1.293027141738761,0.170018281535649,0.3874643874643875,0.2947539789645053,637,"tags=100%, list=16%, signal=85%",ECB_03667/ECB_01945/ECB_01947
Ara+1,ribo,ebr00250,"Alanine, aspartate and glutamate metabolism",33,0.3954640742456393,1.2184383882951075,0.1710914454277286,0.3874643874643875,0.2947539789645053,774,"tags=39%, list=19%, signal=32%",ECB_02468/ECB_03755/ECB_01129/ECB_01279/ECB_03077/ECB_03845/ECB_02517/ECB_01481/ECB_03078/ECB_02237/ECB_00036/ECB_02215/ECB_03038
Ara+1,ribo,ebr00680,Methane metabolism,32,0.387957544256025,1.1911919630265815,0.17579250720461095,0.3874643874643875,0.2947539789645053,802,"tags=34%, list=20%, signal=28%",ECB_03778/ECB_03941/ECB_03777/ECB_03779/ECB_03096/ECB_02221/ECB_03810/ECB_02083/ECB_03470/ECB_04264/ECB_02624
Ara+1,ribo,ebr00562,Inositol phosphate metabolism,3,0.7810294835687747,1.3129065223877836,0.17582417582417584,0.3874643874643875,0.2947539789645053,15,"tags=33%, list=0%, signal=33%",ECB_02425
Ara+1,ribo,ebr01040,Biosynthesis of unsaturated fatty acids,3,-0.7941321015134478,-1.247693390085104,0.19195612431444242,0.41532325078942994,0.31594692231659427,459,"tags=100%, list=11%, signal=89%",ECB_00404/ECB_00445
Ara+1,ribo,ebr00430,Taurine and hypotaurine metabolism,6,-0.6833016006117243,-1.283969773670505,0.20557491289198607,0.4368466898954704,0.3323203479080978,197,"tags=50%, list=5%, signal=48%",ECB_01451/ECB_00318/ECB_03296
Ara+1,ribo,ebr00052,Galactose metabolism,41,-0.4243400591587466,-1.1878732910129073,0.2143884892086331,0.43836477987421385,0.3334751974275311,614,"tags=32%, list=15%, signal=27%",ECB_00645/ECB_03575/ECB_03521/ECB_03000/ECB_02999/ECB_03576/ECB_01692/ECB_03722/ECB_00298/ECB_01948/ECB_03764/ECB_03990/ECB_00351
Ara+1,ribo,ebr03018,RNA degradation,16,0.4655615306879104,1.2145743183603848,0.21505376344086022,0.43836477987421385,0.3334751974275311,884,"tags=56%, list=22%, signal=44%",ECB_03029/ECB_00764/ECB_04046/ECB_03701/ECB_03031/ECB_00142/ECB_03661/ECB_02624/ECB_01080
Ara+1,ribo,ebr00564,Glycerophospholipid metabolism,28,0.3923472813705562,1.1681492356714174,0.2206703910614525,0.43836477987421385,0.3334751974275311,599,"tags=25%, list=15%, signal=21%",ECB_02167/ECB_02169/ECB_03466/ECB_02168/ECB_03700/ECB_00366/ECB_03277
Ara+1,ribo,ebr00730,Thiamine metabolism,15,0.4820735748149695,1.2206054802230333,0.2210242587601078,0.43836477987421385,0.3334751974275311,1132,"tags=53%, list=28%, signal=39%",ECB_02422/ECB_00371/ECB_01102/ECB_00368/ECB_04031/ECB_02031/ECB_00365/ECB_00425
Ara+1,ribo,ebr01120,Microbial metabolism in diverse environments,269,0.253543818584429,1.0587125267278812,0.26785714285714285,0.5225409836065573,0.39751016886478496,677,"tags=18%, list=16%, signal=16%",ECB_02149/ECB_02151/ECB_02148/ECB_03887/ECB_03886/ECB_03755/ECB_03778/ECB_03941/ECB_02981/ECB_02692/ECB_03777/ECB_01279/ECB_00035/ECB_01134/ECB_01581/ECB_00479/ECB_01253/ECB_03077/ECB_02173/ECB_03276/ECB_01370/ECB_03779/ECB_02298/ECB_03716/ECB_03096/ECB_02241/ECB_02221/ECB_01644/ECB_02517/ECB_04026/ECB_02653/ECB_04023/ECB_03255/ECB_04222/ECB_03810/ECB_00117/ECB_04229/ECB_04025/ECB_04225/ECB_03078/ECB_04024/ECB_02083/ECB_00114/ECB_02354/ECB_00183/ECB_02515/ECB_00304/ECB_03736
Ara+1,ribo,ebr00230,Purine metabolism,78,-0.36093228926285087,-1.1189453762651866,0.27235772357723576,0.5227511146079202,0.397670020842823,189,"tags=8%, list=5%, signal=7%",ECB_00466/ECB_02600/ECB_02531/ECB_02532/ECB_02601/ECB_02602
Ara+1,ribo,ebr00471,D-Glutamine and D-glutamate metabolism,5,-0.666518818478553,-1.1893268317364785,0.2864864864864865,0.5411411411411412,0.41165978008083265,80,"tags=40%, list=2%, signal=39%",ECB_00089/ECB_00436
Ara+1,ribo,ebr00540,Lipopolysaccharide biosynthesis,37,0.35442533625533823,1.1213889316773096,0.2948328267477204,0.5482047872340425,0.41703327467605183,863,"tags=35%, list=21%, signal=28%",ECB_03482/ECB_03490/ECB_01826/ECB_02104/ECB_01050/ECB_03396/ECB_00199/ECB_00919/ECB_00474/ECB_00180/ECB_02288/ECB_03480/ECB_03840
Ara+1,ribo,ebr00480,Glutathione metabolism,24,-0.4376948255175074,-1.0996745990520882,0.3601236476043277,0.6593032933063845,0.5015487237890232,889,"tags=38%, list=22%, signal=30%",ECB_00805/ECB_01931/ECB_02226/ECB_00649/ECB_02864/ECB_00671/ECB_00672/ECB_01196/ECB_03296
Ara+1,ribo,ebr03420,Nucleotide excision repair,8,0.4970706804194289,1.0964306196509574,0.3857493857493858,0.6955178318814683,0.5290980410597635,742,"tags=50%, list=18%, signal=41%",ECB_03689/ECB_02311/ECB_03504/ECB_03930
Ara+1,ribo,ebr04122,Sulfur relay system,19,0.3793761801192783,1.0305266917619171,0.39945652173913043,0.697814938684504,0.5308455084198792,294,"tags=16%, list=7%, signal=15%",ECB_01131/ECB_02422/ECB_00371
Ara+1,ribo,ebr00660,C5-Branched dibasic acid metabolism,11,-0.4974596688765739,-1.0695150433724652,0.4028892455858748,0.697814938684504,0.5308455084198792,672,"tags=45%, list=16%, signal=38%",ECB_00075/ECB_03647/ECB_00074/ECB_00073/ECB_03646
Ara+1,ribo,ebr01210,2-Oxocarboxylic acid metabolism,27,-0.41157641964907077,-1.0569924838547906,0.4046153846153846,0.697814938684504,0.5308455084198792,815,"tags=44%, list=20%, signal=36%",ECB_03842/ECB_00932/ECB_03843/ECB_00075/ECB_03648/ECB_00076/ECB_03649/ECB_03647/ECB_00074/ECB_00073/ECB_03646/ECB_03652
Ara+1,ribo,ebr00770,Pantothenate and CoA biosynthesis,23,-0.4115506411028446,-1.0295815835911513,0.4345146379044684,0.7386748844375963,0.5619287046584103,709,"tags=35%, list=17%, signal=29%",ECB_00103/ECB_00130/ECB_00373/ECB_03648/ECB_03649/ECB_03647/ECB_03646/ECB_03652
Ara+1,ribo,ebr00633,Nitrotoluene degradation,6,-0.5511408614580018,-1.0356308349245444,0.4529616724738676,0.7475529583637692,0.5686824804890239,1305,"tags=83%, list=32%, signal=57%",ECB_00539/ECB_00975/ECB_00856/ECB_00976/ECB_01620
Ara+1,ribo,ebr01100,Metabolic pathways,893,0.21364754351472684,1.0001436529770396,0.4551197191470405,0.7475529583637692,0.5686824804890239,806,"tags=22%, list=20%, signal=23%",ECB_02149/ECB_02151/ECB_02148/ECB_02468/ECB_00703/ECB_02736/ECB_02737/ECB_03887/ECB_02425/ECB_02735/ECB_03886/ECB_03755/ECB_01784/ECB_01278/ECB_02422/ECB_03778/ECB_00899/ECB_02490/ECB_00725/ECB_03941/ECB_01655/ECB_02981/ECB_01277/ECB_02390/ECB_00898/ECB_01129/ECB_02410/ECB_03554/ECB_02692/ECB_00233/ECB_03482/ECB_03777/ECB_01172/ECB_03463/ECB_03248/ECB_02610/ECB_02212/ECB_00052/ECB_01279/ECB_02767/ECB_02211/ECB_00035/ECB_03490/ECB_01826/ECB_01134/ECB_01013/ECB_00119/ECB_00914/ECB_01050/ECB_01581/ECB_00479/ECB_01253/ECB_00473/ECB_03077/ECB_02173/ECB_02768/ECB_01103/ECB_03614/ECB_04085/ECB_03276/ECB_00371/ECB_01775/ECB_03815/ECB_03845/ECB_03622/ECB_03831/ECB_03132/ECB_02642/ECB_00712/ECB_01370/ECB_01715/ECB_01086/ECB_03779/ECB_02489/ECB_00120/ECB_02675/ECB_00949/ECB_02208/ECB_03085/ECB_02201/ECB_02298/ECB_02191/ECB_02392/ECB_00900/ECB_01586/ECB_01258/ECB_02076/ECB_03716/ECB_03497/ECB_03507/ECB_03096/ECB_02241/ECB_02210/ECB_00428/ECB_02221/ECB_01644/ECB_02206/ECB_01928/ECB_01102/ECB_00710/ECB_02517/ECB_04026/ECB_00426/ECB_01012/ECB_04260/ECB_03242/ECB_02653/ECB_04023/ECB_02207/ECB_03592/ECB_01087/ECB_03255/ECB_00199/ECB_00919/ECB_01621/ECB_04222/ECB_03810/ECB_03662/ECB_03700/ECB_01478/ECB_00368/ECB_02209/ECB_02984/ECB_02928/ECB_02213/ECB_00958/ECB_00366/ECB_00711/ECB_01015/ECB_01118/ECB_00117/ECB_04229/ECB_04025/ECB_03555/ECB_00141/ECB_03854/ECB_02784/ECB_00474/ECB_04225/ECB_01481/ECB_02596/ECB_03078/ECB_02391/ECB_02458/ECB_01014/ECB_00383/ECB_02626/ECB_02407/ECB_04024/ECB_02237/ECB_02083/ECB_00114/ECB_03251/ECB_02354/ECB_00183/ECB_00180/ECB_02515/ECB_00304/ECB_00036/ECB_03736/ECB_00382/ECB_02240/ECB_04249/ECB_01972/ECB_01820/ECB_01349/ECB_01094/ECB_02202/ECB_03444/ECB_03470/ECB_00335/ECB_01606/ECB_03911/ECB_02691/ECB_02543/ECB_02203/ECB_02215/ECB_02160/ECB_01971/ECB_04031/ECB_02415/ECB_02991/ECB_02216/ECB_03038/ECB_01737/ECB_03847/ECB_02283/ECB_00379/ECB_02266/ECB_04076/ECB_04126/ECB_02356/ECB_01182/ECB_03113/ECB_02906/ECB_04264/ECB_02624/ECB_03925/ECB_01254
Ara+1,ribo,ebr01110,Biosynthesis of secondary metabolites,341,-0.2820051615650766,-1.0065191543255876,0.45860566448801743,0.7475529583637692,0.5686824804890239,610,"tags=17%, list=15%, signal=16%",ECB_00373/ECB_01007/ECB_01692/ECB_03803/ECB_03648/ECB_00002/ECB_00076/ECB_01236/ECB_04135/ECB_01237/ECB_00707/ECB_01825/ECB_00004/ECB_01662/ECB_02025/ECB_00153/ECB_01238/ECB_03926/ECB_02744/ECB_01090/ECB_01955/ECB_03649/ECB_03647/ECB_01944/ECB_01945/ECB_01946/ECB_01947/ECB_01948/ECB_02825/ECB_03764/ECB_03891/ECB_03962/ECB_03993/ECB_00074/ECB_00003/ECB_00073/ECB_03646/ECB_02848/ECB_03652/ECB_03650/ECB_03288/ECB_01932/ECB_02314/ECB_00795/ECB_00351/ECB_01933/ECB_00560/ECB_02601/ECB_02602/ECB_00563/ECB_00549/ECB_00561/ECB_00562/ECB_03268/ECB_03423/ECB_00553/ECB_03269
Ara+1,ribo,ebr03060,Protein export,18,0.36052963308212516,0.9804075828105225,0.4648648648648649,0.7475529583637692,0.5686824804890239,685,"tags=22%, list=17%, signal=19%",ECB_03731/ECB_03589/ECB_03040/ECB_02499
Ara+1,ribo,ebr00910,Nitrogen metabolism,25,0.3245423910522652,0.9363968906622656,0.5327635327635327,0.8337146125250213,0.6342278343843595,264,"tags=8%, list=6%, signal=8%",ECB_03755/ECB_03077
Ara+1,ribo,ebr00361,Chlorocyclohexane and chlorobenzene degradation,2,-0.6713798147245246,-0.9848103990180234,0.5464684014869888,0.8337146125250213,0.6342278343843595,1351,"tags=100%, list=33%, signal=67%",ECB_03717
Ara+1,ribo,ebr00364,Fluorobenzoate degradation,2,-0.6713798147245246,-0.9848103990180234,0.5464684014869888,0.8337146125250213,0.6342278343843595,1351,"tags=100%, list=33%, signal=67%",ECB_03717
